0.1  1.49532  2.23453  0.0590028
0.2  3.99804  8.16577  1.19886
0.3  11.6629  22.6559  11.6771
0.4  18.3881  15.3129  43.552
0.5  7.944  -6.08345  36.0808
0.6  -1.57647  -6.88328  26.3637
0.7  -4.97676  -7.82406  22.513
0.8  -7.68694  -10.6788  22.5108
0.9  -10.4458  -12.6349  26.9759
1  -10.9102  -9.61597  31.6212
