TITLE = " "

VARIABLES = "X", "Y", "Time", "T"

ZONE T="0.000000e+000", N=1715, E=3272, F=FEPOINT, ET=TRIANGLE
  -1.000000e+000  -1.000000e+000  0.000000e+000  1.000000e+000
  -1.000000e+000  1.000000e+000  0.000000e+000  1.000000e+000
  1.000000e+000  1.000000e+000  0.000000e+000  1.000000e+000
  1.000000e+000  -1.000000e+000  0.000000e+000  1.000000e+000
  1.000000e+000  9.487179e-001  0.000000e+000  1.000000e+000
  1.000000e+000  8.974359e-001  0.000000e+000  1.000000e+000
  1.000000e+000  8.461538e-001  0.000000e+000  1.000000e+000
  1.000000e+000  7.948718e-001  0.000000e+000  1.000000e+000
  1.000000e+000  7.435897e-001  0.000000e+000  1.000000e+000
  1.000000e+000  6.923077e-001  0.000000e+000  1.000000e+000
  1.000000e+000  6.410256e-001  0.000000e+000  1.000000e+000
  1.000000e+000  5.897436e-001  0.000000e+000  1.000000e+000
  1.000000e+000  5.384615e-001  0.000000e+000  1.000000e+000
  1.000000e+000  4.871795e-001  0.000000e+000  1.000000e+000
  1.000000e+000  4.358974e-001  0.000000e+000  1.000000e+000
  1.000000e+000  3.846154e-001  0.000000e+000  1.000000e+000
  1.000000e+000  3.333333e-001  0.000000e+000  1.000000e+000
  1.000000e+000  2.820513e-001  0.000000e+000  1.000000e+000
  1.000000e+000  2.307692e-001  0.000000e+000  1.000000e+000
  1.000000e+000  1.794872e-001  0.000000e+000  1.000000e+000
  1.000000e+000  1.282051e-001  0.000000e+000  1.000000e+000
  1.000000e+000  7.692308e-002  0.000000e+000  1.000000e+000
  1.000000e+000  2.564103e-002  0.000000e+000  1.000000e+000
  1.000000e+000  -2.564103e-002  0.000000e+000  1.000000e+000
  1.000000e+000  -7.692308e-002  0.000000e+000  1.000000e+000
  1.000000e+000  -1.282051e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -1.794872e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -2.307692e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -2.820513e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -3.333333e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -3.846154e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -4.358974e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -4.871795e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -5.384615e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -5.897436e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -6.410256e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -6.923077e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -7.435897e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -7.948718e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -8.461538e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -8.974359e-001  0.000000e+000  1.000000e+000
  1.000000e+000  -9.487179e-001  0.000000e+000  1.000000e+000
  9.487179e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  8.974359e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  8.461538e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  7.948718e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  7.435897e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  6.923077e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  6.410256e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  5.897436e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  5.384615e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  4.871795e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  4.358974e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  3.846154e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  3.333333e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  2.820513e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  2.307692e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  1.794872e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  1.282051e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  7.692308e-002  -1.000000e+000  0.000000e+000  1.000000e+000
  2.564103e-002  -1.000000e+000  0.000000e+000  1.000000e+000
  -2.564103e-002  -1.000000e+000  0.000000e+000  1.000000e+000
  -7.692308e-002  -1.000000e+000  0.000000e+000  1.000000e+000
  -1.282051e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -1.794872e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -2.307692e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -2.820513e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -3.333333e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -3.846154e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -4.358974e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -4.871795e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -5.384615e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -5.897436e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -6.410256e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -6.923077e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -7.435897e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -7.948718e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -8.461538e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -8.974359e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -9.487179e-001  -1.000000e+000  0.000000e+000  1.000000e+000
  -1.000000e+000  -9.487179e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -8.974359e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -8.461538e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -7.948718e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -7.435897e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -6.923077e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -6.410256e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -5.897436e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -5.384615e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -4.871795e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -4.358974e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -3.846154e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -3.333333e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -2.820513e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -2.307692e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -1.794872e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -1.282051e-001  0.000000e+000  1.000000e+000
  -1.000000e+000  -7.692308e-002  0.000000e+000  1.000000e+000
  -1.000000e+000  -2.564103e-002  0.000000e+000  1.000000e+000
  -1.000000e+000  2.564103e-002  0.000000e+000  1.000000e+000
  -1.000000e+000  7.692308e-002  0.000000e+000  1.000000e+000
