0.82  -8.29459  -9.54082  25.7322
0.83  -8.41755  -9.62983  25.8456
0.84  -8.53688  -9.71039  25.9746
0.85  -8.65205  -9.78093  26.1177
0.86  -8.76243  -9.84001  26.2736
0.87  -8.86732  -9.88626  26.4403
0.88  -8.96596  -9.91852  26.616
0.89  -9.05757  -9.93576  26.7987
0.9  -9.14134  -9.9372  26.9859
0.91  -9.21648  -9.92228  27.1754
0.92  -9.28225  -9.8907  27.3647
0.93  -9.33795  -9.84245  27.5513
0.94  -9.38296  -9.7778  27.7326
0.95  -9.41677  -9.69731  27.9063
0.96  -9.43896  -9.60184  28.0698
0.97  -9.44928  -9.49251  28.2211
0.98  -9.44759  -9.3707  28.358
0.99  -9.43393  -9.23802  28.4787
1  -9.4085  -9.09624  28.5817
1.01  -9.37163  -8.9473  28.6656
1.02  -9.32382  -8.79322  28.7296
1.03  -9.26574  -8.63607  28.773
1.04  -9.19817  -8.47794  28.7954
1.05  -9.12202  -8.32086  28.7969
1.06  -9.03829  -8.16677  28.7778
1.07  -8.94809  -8.01752  28.7386
1.08  -8.85257  -7.87478  28.6802
1.09  -8.75294  -7.74007  28.6036
1.1  -8.65041  -7.61472  28.5101
1.11  -8.54621  -7.49988  28.401
1.12  -8.44154  -7.39648  28.2778
1.13  -8.33758  -7.30527  28.1421
1.14  -8.23544  -7.22684  27.9956
1.15  -8.1362  -7.16157  27.8399
1.16  -8.04084  -7.10972  27.6767
1.17  -7.95027  -7.07138  27.5077
1.18  -7.86532  -7.04654  27.3346
1.19  -7.78674  -7.03507  27.1589
1.2  -7.71519  -7.03674  26.9822
1.21  -7.65123  -7.05127  26.8061
1.22  -7.59535  -7.07828  26.6321
1.23  -7.54794  -7.11736  26.4614
1.24  -7.50932  -7.16803  26.2956
1.25  -7.47975  -7.22979  26.136
1.26  -7.45938  -7.30209  25.9837
1.27  -7.44831  -7.38436  25.84
1.28  -7.44659  -7.47597  25.7059
1.29  -7.45417  -7.57627  25.5827
1.3  -7.47097  -7.68458  25.4714
1.31  -7.49683  -7.80016  25.3728
1.32  -7.53155  -7.92222  25.288
1.33  -7.57487  -8.04994  25.2177
1.34  -7.62645  -8.18243  25.1628
1.35  -7.68593  -8.31872  25.124
1.36  -7.75285  -8.4578  25.1018
1.37  -7.82674  -8.59857  25.0968
1.38  -7.90702  -8.73988  25.1094
1.39  -7.99309  -8.88047  25.1398
1.4  -8.08426  -9.01905  25.1883
1.41  -8.17979  -9.15424  25.2547
1.42  -8.27887  -9.28461  25.3389
1.43  -8.38064  -9.40868  25.4404
1.44  -8.48416  -9.52494  25.5588
1.45  -8.58846  -9.6319  25.6932
1.46  -8.6925  -9.72805  25.8426
1.47  -8.7952  -9.81193  26.0057
1.48  -8.89547  -9.88217  26.181
1.49  -8.99217  -9.93749  26.3669
1.5  -9.08416  -9.97677  26.5613
1.51  -9.17032  -9.99906  26.7622
1.52  -9.24955  -10.0036  26.9671
1.53  -9.32079  -9.98995  27.1736
1.54  -9.38306  -9.95784  27.3792
1.55  -9.43546  -9.90736  27.5812
1.56  -9.4772  -9.83889  27.777
1.57  -9.5076  -9.75314  27.9638
1.58  -9.52615  -9.65109  28.1393
1.59  -9.53249  -9.53405  28.3011
1.6  -9.52643  -9.40357  28.4469
1.61  -9.50795  -9.26146  28.575
1.62  -9.47722  -9.1097  28.6836
1.63  -9.43459  -8.95043  28.7715
1.64  -9.38059  -8.78587  28.8377
1.65  -9.3159  -8.6183  28.8817
1.66  -9.24137  -8.44998  28.9031
1.67  -9.15797  -8.28311  28.902
1.68  -9.06678  -8.11978  28.879
1.69  -8.96898  -7.96195  28.8345
1.7  -8.8658  -7.81141  28.7697
1.71  -8.75853  -7.66975  28.6856
1.72  -8.64848  -7.53834  28.5838
1.73  -8.53693  -7.41836  28.4656
1.74  -8.42518  -7.31076  28.3328
1.75  -8.31445  -7.21628  28.187
1.76  -8.20593  -7.13549  28.0301
1.77  -8.10072  -7.06873  27.8637
1.78  -7.99986  -7.01623  27.6898
1.79  -7.9043  -6.97803  27.5101
1.8  -7.81488  -6.95407  27.3263
1.81  -7.73237  -6.94417  27.1402
1.82  -7.65745  -6.94806  26.9533
1.83  -7.59067  -6.96539  26.7673
1.84  -7.53254  -6.99575  26.5836
1.85  -7.48343  -7.03869  26.4039
1.86  -7.44368  -7.09369  26.2294
1.87  -7.4135  -7.16023  26.0615
1.88  -7.39306  -7.23772  25.9015
1.89  -7.38245  -7.32556  25.7506
1.9  -7.38168  -7.4231  25.6101
1.91  -7.39071  -7.52969  25.481
1.92  -7.40943  -7.64461  25.3645
1.93  -7.43768  -7.7671  25.2614
1.94  -7.47523  -7.89636  25.1729
1.95  -7.5218  -8.03154  25.0997
1.96  -7.57706  -8.17172  25.0427
1.97  -7.64059  -8.31592  25.0027
1.98  -7.71196  -8.46306  24.9802
1.99  -7.79063  -8.61203  24.9759
2  -7.87603  -8.7616  24.9902
2.01  -7.96752  -8.91046  25.0233
2.02  -8.06437  -9.05725  25.0755
2.03  -8.16582  -9.20051  25.1467
2.04  -8.27102  -9.33871  25.2368
2.05  -8.37905  -9.47028  25.3454
2.06  -8.48893  -9.59362  25.4719
2.07  -8.59963  -9.70709  25.6154
2.08  -8.71005  -9.80908  25.7749
2.09  -8.81905  -9.89801  25.949
2.1  -8.92544  -9.97239  26.1362
2.11  -9.02803  -10.0308  26.3346
2.12  -9.1256  -10.0721  26.5421
2.13  -9.21693  -10.0952  26.7565
2.14  -9.30086  -10.0992  26.9752
2.15  -9.37623  -10.0837  27.1955
2.16  -9.44201  -10.0484  27.4147
2.17  -9.4972  -9.99332  27.63
2.18  -9.54097  -9.91898  27.8383
2.19  -9.57259  -9.8261  28.0371
2.2  -9.59151  -9.71579  28.2234
2.21  -9.59735  -9.58946  28.3948
2.22  -9.5899  -9.44884  28.5489
2.23  -9.56917  -9.2959  28.6838
2.24  -9.53534  -9.13281  28.7977
2.25  -9.48882  -8.96191  28.8892
2.26  -9.43019  -8.78564  28.9574
2.27  -9.36019  -8.60645  29.0017
2.28  -9.27977  -8.42679  29.0218
2.29  -9.18998  -8.24904  29.018
2.3  -9.09199  -8.07543  28.9906
2.31  -8.9871  -7.90806  28.9405
2.32  -8.87664  -7.74881  28.8689
2.33  -8.762  -7.59934  28.777
2.34  -8.64458  -7.4611  28.6664
2.35  -8.52577  -7.33527  28.5387
2.36  -8.40693  -7.22282  28.3957
2.37  -8.28937  -7.12449  28.2393
2.38  -8.17435  -7.0408  28.0714
2.39  -8.06304  -6.97208  27.8939
2.4  -7.95651  -6.91849  27.7087
2.41  -7.85575  -6.88005  27.5177
2.42  -7.76165  -6.85662  27.3226
2.43  -7.67499  -6.84797  27.1254
2.44  -7.59645  -6.85379  26.9277
2.45  -7.52663  -6.87367  26.7311
2.46  -7.46601  -6.90717  26.5372
2.47  -7.41498  -6.95377  26.3476
2.48  -7.37386  -7.01295  26.1637
2.49  -7.34286  -7.08412  25.9869
2.5  -7.32215  -7.16669  25.8186
2.51  -7.31179  -7.26003  25.6599
2.52  -7.31179  -7.36348  25.5121
2.53  -7.32209  -7.47634  25.3764
2.54  -7.34259  -7.59791  25.2539
2.55  -7.37309  -7.72739  25.1457
2.56  -7.41336  -7.86398  25.0526
2.57  -7.46311  -8.00681  24.9758
2.58  -7.52197  -8.15492  24.916
2.59  -7.58955  -8.30732  24.874
2.6  -7.66536  -8.4629  24.8506
2.61  -7.74887  -8.62048  24.8462
2.62  -7.83947  -8.77881  24.8615
2.63  -7.9365  -8.93651  24.8968
2.64  -8.03921  -9.09215  24.9522
2.65  -8.1468  -9.24418  25.0279
2.66  -8.25838  -9.39098  25.1235
2.67  -8.37299  -9.53088  25.2389
2.68  -8.48961  -9.66216  25.3733
2.69  -8.60713  -9.78305  25.5259
2.7  -8.72439  -9.89182  25.6956
2.71  -8.8402  -9.98675  25.8809
2.72  -8.95328  -10.0662  26.0803
2.73  -9.06235  -10.1287  26.2918
2.74  -9.16611  -10.1728  26.5131
2.75  -9.26327  -10.1975  26.7418
2.76  -9.35254  -10.2017  26.9752
2.77  -9.43271  -10.185  27.2104
2.78  -9.50262  -10.147  27.4444
2.79  -9.56124  -10.0877  27.6741
2.8  -9.60764  -10.0077  27.8964
2.81  -9.64103  -9.90781  28.1083
2.82  -9.66082  -9.78915  28.3068
2.83  -9.66659  -9.65332  28.4892
2.84  -9.65813  -9.5022  28.6529
2.85  -9.63544  -9.33793  28.7958
2.86  -9.59874  -9.16291  28.9161
2.87  -9.54845  -8.97968  29.0122
2.88  -9.48523  -8.7909  29.0833
2.89  -9.4099  -8.59925  29.1287
2.9  -9.32346  -8.40737  29.1482
2.91  -9.22709  -8.21784  29.142
2.92  -9.12206  -8.03305  29.1107
2.93  -9.00976  -7.85524  29.0553
2.94  -8.89165  -7.68641  28.977
2.95  -8.76922  -7.52831  28.8773
2.96  -8.64397  -7.38244  28.7578
2.97  -8.5174  -7.25002  28.6205
2.98  -8.39097  -7.13203  28.4671
2.99  -8.26607  -7.02919  28.2998
3  -8.14402  -6.94201  28.1205
3.01  -8.02606  -6.87078  27.9314
3.02  -7.91333  -6.81562  27.7344
3.03  -7.80685  -6.77646  27.5316
3.04  -7.70754  -6.75315  27.3248
3.05  -7.61622  -6.74537  27.1159
3.06  -7.53359  -6.75277  26.9067
3.07  -7.46024  -6.7749  26.6989
3.08  -7.39667  -6.81124  26.4941
3.09  -7.34327  -6.86126  26.294
3.1  -7.30035  -6.92437  26.0999
3.11  -7.26813  -6.99999  25.9134
3.12  -7.24676  -7.08747  25.7359
3.13  -7.23629  -7.18617  25.5685
3.14  -7.23672  -7.29542  25.4126
3.15  -7.24799  -7.4145  25.2695
3.16  -7.26997  -7.54269  25.1401
3.17  -7.30246  -7.67921  25.0257
3.18  -7.34523  -7.82321  24.9273
3.19  -7.39795  -7.97383  24.8458
3.2  -7.46027  -8.13009  24.7823
3.21  -7.53176  -8.29097  24.7374
3.22  -7.61194  -8.45534  24.7121
3.23  -7.70025  -8.62199  24.7069
3.24  -7.79607  -8.7896  24.7224
3.25  -7.89871  -8.95676  24.759
3.26  -8.00741  -9.12194  24.8169
3.27  -8.12132  -9.28353  24.8963
3.28  -8.23953  -9.43982  24.9969
3.29  -8.36103  -9.58901  25.1185
3.3  -8.48475  -9.72925  25.2605
3.31  -8.60954  -9.85867  25.422
3.32  -8.73416  -9.97536  25.6018
3.33  -8.85734  -10.0775  25.7985
3.34  -8.97773  -10.1632  26.0104
3.35  -9.09397  -10.2309  26.2354
3.36  -9.20466  -10.2791  26.4712
3.37  -9.30839  -10.3064  26.715
3.38  -9.40381  -10.3119  26.9641
3.39  -9.48958  -10.2948  27.2153
3.4  -9.56445  -10.2549  27.4654
3.41  -9.6273  -10.1921  27.711
3.42  -9.6771  -10.1069  27.9488
3.43  -9.713  -10.0002  28.1754
3.44  -9.73435  -9.87331  28.3877
3.45  -9.74068  -9.72789  28.5826
3.46  -9.73175  -9.56598  28.7576
3.47  -9.70756  -9.38995  28.9101
3.48  -9.66834  -9.2024  29.0382
3.49  -9.61457  -9.00611  29.1404
3.5  -9.54692  -8.80397  29.2155
3.51  -9.46631  -8.59891  29.2631
3.52  -9.37384  -8.39381  29.2829
3.53  -9.27075  -8.19143  29.2751
3.54  -9.15846  -7.99439  29.2406
3.55  -9.03845  -7.80506  29.1804
3.56  -8.91231  -7.62558  29.0958
3.57  -8.78165  -7.4578  28.9884
3.58  -8.64808  -7.3033  28.8602
3.59  -8.51322  -7.16333  28.7131
3.6  -8.37861  -7.0389  28.5492
3.61  -8.24576  -6.93072  28.3707
3.62  -8.11606  -6.83927  28.1798
3.63  -7.99082  -6.7648  27.9787
3.64  -7.87124  -6.70738  27.7694
3.65  -7.75839  -6.66689  27.5542
3.66  -7.65324  -6.64311  27.335
3.67  -7.55662  -6.63568  27.1138
3.68  -7.46927  -6.64417  26.8924
3.69  -7.39179  -6.66807  26.6727
3.7  -7.32468  -6.70684  26.4562
3.71  -7.26834  -6.75989  26.2447
3.72  -7.22307  -6.8266  26.0397
3.73  -7.1891  -6.90633  25.8426
3.74  -7.16655  -6.99845  25.6549
3.75  -7.15549  -7.10227  25.4779
3.76  -7.15589  -7.21711  25.3129
3.77  -7.16769  -7.34226  25.1612
3.78  -7.19075  -7.47697  25.0239
3.79  -7.22486  -7.62046  24.9022
3.8  -7.26977  -7.77189  24.7973
3.81  -7.32517  -7.93038  24.71
3.82  -7.39068  -8.09494  24.6415
3.83  -7.46587  -8.26454  24.5927
3.84  -7.55024  -8.43803  24.5642
3.85  -7.64323  -8.61417  24.557
3.86  -7.7442  -8.79159  24.5715
3.87  -7.85246  -8.96885  24.6083
3.88  -7.96721  -9.14433  24.6677
3.89  -8.08758  -9.31636  24.7498
3.9  -8.21263  -9.48311  24.8546
3.91  -8.34132  -9.64269  24.9817
3.92  -8.47252  -9.79312  25.1306
3.93  -8.60502  -9.93236  25.3005
3.94  -8.73754  -10.0584  25.4902
3.95  -8.86872  -10.1691  25.6982
3.96  -8.99714  -10.2626  25.9227
3.97  -9.12132  -10.3371  26.1616
3.98  -9.23978  -10.3907  26.4123
3.99  -9.35101  -10.4222  26.6721
4  -9.45353  -10.4303  26.9379
4.01  -9.5459  -10.4142  27.2063
4.02  -9.62676  -10.3735  27.4739
4.03  -9.69485  -10.3081  27.7371
4.04  -9.74906  -10.2185  27.9921
4.05  -9.78845  -10.1056  28.2354
4.06  -9.81229  -9.97085  28.4635
4.07  -9.82003  -9.81594  28.673
4.08  -9.81142  -9.64314  28.8612
4.09  -9.78641  -9.455  29.0252
4.1  -9.74526  -9.25436  29.1631
4.11  -9.68844  -9.04425  29.2731
4.12  -9.61671  -8.82785  29.3541
4.13  -9.53103  -8.60832  29.4053
4.14  -9.43259  -8.38882  29.4268
4.15  -9.32276  -8.17236  29.4187
4.16  -9.20304  -7.96176  29.3819
4.17  -9.07506  -7.75959  29.3175
4.18  -8.94052  -7.56815  29.2272
4.19  -8.80117  -7.3894  29.1127
4.2  -8.65875  -7.225  28.9759
4.21  -8.51499  -7.07628  28.8192
4.22  -8.37155  -6.94425  28.6448
4.23  -8.23004  -6.82963  28.455
4.24  -8.09195  -6.73288  28.2521
4.25  -7.95867  -6.65421  28.0386
4.26  -7.83146  -6.59363  27.8167
4.27  -7.71146  -6.55097  27.5885
4.28  -7.59968  -6.52595  27.3563
4.29  -7.49699  -6.51814  27.1221
4.3  -7.40414  -6.52704  26.8878
4.31  -7.32176  -6.55211  26.6552
4.32  -7.25036  -6.59272  26.4262
4.33  -7.19035  -6.64825  26.2024
4.34  -7.14203  -6.71805  25.9853
4.35  -7.10561  -6.80145  25.7766
4.36  -7.08122  -6.89777  25.5776
4.37  -7.06892  -7.00633  25.3898
4.38  -7.06869  -7.12643  25.2145
4.39  -7.08043  -7.25736  25.0529
4.4  -7.10401  -7.39836  24.9064
4.41  -7.13923  -7.54866  24.7761
4.42  -7.1858  -7.70742  24.6632
4.43  -7.24343  -7.87375  24.5688
4.44  -7.31173  -8.04668  24.4939
4.45  -7.39027  -8.22517  24.4395
4.46  -7.47853  -8.40804  24.4065
4.47  -7.57597  -8.59405  24.3956
4.48  -7.68193  -8.78181  24.4077
4.49  -7.79569  -8.9698  24.4433
4.5  -7.91647  -9.15638  24.5027
4.51  -8.04336  -9.33978  24.5862
4.52  -8.17541  -9.51809  24.6939
4.53  -8.31153  -9.68931  24.8254
4.54  -8.45056  -9.8513  24.9803
4.55  -8.59124  -10.0019  25.1578
4.56  -8.73223  -10.1389  25.3567
4.57  -8.87208  -10.26  25.5756
4.58  -9.0093  -10.3632  25.8125
4.59  -9.14233  -10.4463  26.0654
4.6  -9.26955  -10.5074  26.3315
4.61  -9.38936  -10.5449  26.608
4.62  -9.50013  -10.5575  26.8915
4.63  -9.60032  -10.5441  27.1785
4.64  -9.68841  -10.5042  27.4652
4.65  -9.76304  -10.4377  27.7477
4.66  -9.82296  -10.345  28.0221
4.67  -9.86712  -10.2269  28.2843
4.68  -9.89467  -10.0849  28.5305
4.69  -9.905  -9.9209  28.7572
4.7  -9.89778  -9.73731  28.9611
4.71  -9.87293  -9.53687  29.1393
4.72  -9.83069  -9.32267  29.2895
4.73  -9.77155  -9.09803  29.4097
4.74  -9.69629  -8.86639  29.4986
4.75  -9.60595  -8.63124  29.5557
4.76  -9.5018  -8.39601  29.5806
4.77  -9.38531  -8.16401  29.5738
4.78  -9.25811  -7.93831  29.5361
4.79  -9.12195  -7.7217  29.4689
4.8  -8.97868  -7.51665  29.3738
4.81  -8.83018  -7.32531  29.2528
4.82  -8.67834  -7.14943  29.1081
4.83  -8.52501  -6.9904  28.9421
4.84  -8.372  -6.84929  28.7572
4.85  -8.22102  -6.72682  28.5561
4.86  -8.07368  -6.62342  28.3411
4.87  -7.93144  -6.53929  28.1149
4.88  -7.79567  -6.47437  27.8798
4.89  -7.66756  -6.42845  27.6381
4.9  -7.54818  -6.40115  27.3923
4.91  -7.43844  -6.39199  27.1443
4.92  -7.33913  -6.40042  26.8962
4.93  -7.25089  -6.42579  26.6499
4.94  -7.17426  -6.46746  26.4073
4.95  -7.10965  -6.52475  26.1701
4.96  -7.05737  -6.59694  25.9399
4.97  -7.01762  -6.68336  25.7182
4.98  -6.99054  -6.78329  25.5067
4.99  -6.97618  -6.89604  25.3067
5  -6.9745  -7.02091  25.1197
5.01  -6.98542  -7.15716  24.9468
5.02  -7.00879  -7.30407  24.7895
5.03  -7.0444  -7.46085  24.649
5.04  -7.09198  -7.62669  24.5264
5.05  -7.15122  -7.8007  24.423
5.06  -7.22174  -7.98194  24.3399
5.07  -7.30311  -8.16934  24.2781
5.08  -7.39481  -8.36177  24.2386
5.09  -7.4963  -8.55796  24.2223
5.1  -7.60692  -8.75649  24.2301
5.11  -7.72596  -8.95584  24.2625
5.12  -7.85261  -9.15431  24.3201
5.13  -7.98598  -9.35006  24.4032
5.14  -8.12508  -9.5411  24.512
5.15  -8.2688  -9.72532  24.6462
5.16  -8.41596  -9.90046  24.8056
5.17  -8.56525  -10.0642  24.9894
5.18  -8.71527  -10.2141  25.1965
5.19  -8.8645  -10.3478  25.4254
5.2  -9.01138  -10.4628  25.6743
5.21  -9.15422  -10.5569  25.941
5.22  -9.29134  -10.628  26.2227
5.23  -9.42097  -10.674  26.5163
5.24  -9.54137  -10.6936  26.8184
5.25  -9.65084  -10.6853  27.1253
5.26  -9.74773  -10.6485  27.4328
5.27  -9.83051  -10.5829  27.7368
5.28  -9.89778  -10.4888  28.0328
5.29  -9.94835  -10.367  28.3166
5.3  -9.98123  -10.2191  28.5839
5.31  -9.99572  -10.0469  28.8308
5.32  -9.99136  -9.85295  29.0536
5.33  -9.96804  -9.64031  29.2492
5.34  -9.92593  -9.41227  29.4148
5.35  -9.86553  -9.17245  29.5483
5.36  -9.78763  -8.92461  29.6483
5.37  -9.69333  -8.67258  29.7139
5.38  -9.58397  -8.42013  29.7449
5.39  -9.46112  -8.17089  29.7417
5.4  -9.32653  -7.92823  29.7052
5.41  -9.18211  -7.69522  29.6368
5.42  -9.02983  -7.47458  29.5384
5.43  -8.87174  -7.26861  29.4121
5.44  -8.70988  -7.07922  29.2603
5.45  -8.54627  -6.90792  29.0856
5.46  -8.38285  -6.75582  28.8907
5.47  -8.22146  -6.62367  28.6783
5.48  -8.06384  -6.5119  28.4512
5.49  -7.91158  -6.42066  28.212
5.5  -7.76611  -6.34987  27.9634
5.51  -7.62873  -6.29923  27.7077
5.52  -7.50056  -6.26831  27.4475
5.53  -7.38258  -6.25655  27.1849
5.54  -7.27561  -6.2633  26.9221
5.55  -7.18033  -6.28789  26.6611
5.56  -7.09728  -6.32957  26.4038
5.57  -7.02691  -6.38762  26.1519
5.58  -6.96951  -6.4613  25.9073
5.59  -6.92532  -6.54986  25.6714
5.6  -6.89445  -6.65259  25.4458
5.61  -6.87695  -6.76876  25.2321
5.62  -6.87279  -6.89767  25.0316
5.63  -6.88188  -7.0386  24.8456
5.64  -6.90407  -7.19081  24.6757
5.65  -6.93915  -7.35355  24.523
5.66  -6.98686  -7.52602  24.3887
5.67  -7.04687  -7.70736  24.2743
5.68  -7.11882  -7.89664  24.1808
5.69  -7.20228  -8.09284  24.1093
5.7  -7.29676  -8.29482  24.061
5.71  -7.4017  -8.50133  24.0369
5.72  -7.51646  -8.71098  24.0378
5.73  -7.64035  -8.9222  24.0646
5.74  -7.77255  -9.13329  24.1179
5.75  -7.91218  -9.34235  24.1982
5.76  -8.05823  -9.54733  24.3058
5.77  -8.20961  -9.74601  24.4406
5.78  -8.36509  -9.93603  24.6024
5.79  -8.52333  -10.1149  24.7905
5.8  -8.68289  -10.28  25.0041
5.81  -8.84221  -10.4287  25.2416
5.82  -8.99961  -10.5583  25.5014
5.83  -9.15335  -10.6664  25.7811
5.84  -9.3016  -10.7504  26.0781
5.85  -9.44249  -10.8082  26.3891
5.86  -9.57412  -10.8379  26.7105
5.87  -9.69462  -10.8379  27.0384
5.88  -9.80219  -10.8073  27.3684
5.89  -9.8951  -10.7456  27.6959
5.9  -9.97179  -10.6527  28.0163
5.91  -10.0309  -10.5296  28.3247
5.92  -10.0712  -10.3776  28.6165
5.93  -10.0919  -10.1987  28.8873
5.94  -10.0924  -9.99548  29.133
5.95  -10.0725  -9.77119  29.35
5.96  -10.0322  -9.52936  29.5352
5.97  -9.97213  -9.27392  29.6861
5.98  -9.89293  -9.009  29.8011
5.99  -9.79576  -8.73879  29.879
6  -9.68205  -8.46746  29.9196
6.01  -9.55344  -8.19903  29.9232
6.02  -9.41182  -7.93723  29.8907
6.03  -9.25922  -7.68546  29.8236
6.04  -9.0978  -7.44673  29.724
6.05  -8.92975  -7.2236  29.5942
6.06  -8.75731  -7.01817  29.4367
6.07  -8.58264  -6.83208  29.2544
6.08  -8.40788  -6.66655  29.0502
6.09  -8.23503  -6.52236  28.8271
6.1  -8.06595  -6.39997  28.588
6.11  -7.90238  -6.29951  28.3358
6.12  -7.74587  -6.22083  28.0733
6.13  -7.5978  -6.1636  27.8031
6.14  -7.4594  -6.12729  27.5278
6.15  -7.3317  -6.11126  27.2498
6.16  -7.21558  -6.11481  26.9714
6.17  -7.11176  -6.13715  26.6945
6.18  -7.02083  -6.17749  26.4212
6.19  -6.94322  -6.23502  26.1534
6.2  -6.87928  -6.30896  25.8927
6.21  -6.82922  -6.39852  25.641
6.22  -6.79317  -6.50294  25.3997
6.23  -6.77118  -6.6215  25.1703
6.24  -6.76321  -6.75348  24.9545
6.25  -6.76919  -6.89815  24.7534
6.26  -6.78895  -7.05481  24.5686
6.27  -6.82228  -7.22271  24.4014
6.28  -6.86894  -7.4011  24.2532
6.29  -6.9286  -7.58914  24.1251
6.3  -7.00092  -7.78595  24.0185
6.31  -7.08546  -7.99055  23.9347
6.32  -7.18177  -8.20185  23.8747
6.33  -7.28929  -8.41862  23.8398
6.34  -7.40741  -8.63949  23.8309
6.35  -7.53546  -8.86293  23.849
6.36  -7.67263  -9.08721  23.895
6.37  -7.81806  -9.31044  23.9693
6.38  -7.97076  -9.53052  24.0725
6.39  -8.12963  -9.74514  24.2048
6.4  -8.29344  -9.95184  24.366
6.41  -8.46084  -10.148  24.5557
6.42  -8.63035  -10.3308  24.7732
6.43  -8.80036  -10.4974  25.0172
6.44  -8.96915  -10.6449  25.2859
6.45  -9.13487  -10.7704  25.5773
6.46  -9.29559  -10.8712  25.8885
6.47  -9.44931  -10.9447  26.2165
6.48  -9.59398  -10.9886  26.5574
6.49  -9.72757  -11.0012  26.9071
6.5  -9.84805  -10.9809  27.2611
6.51  -9.95351  -10.9269  27.6143
6.52  -10.0422  -10.8392  27.9618
6.53  -10.1124  -10.7181  28.2983
6.54  -10.1629  -10.565  28.6186
6.55  -10.1925  -10.3819  28.9177
6.56  -10.2006  -10.1713  29.1912
6.57  -10.1866  -9.93662  29.4346
6.58  -10.1506  -9.68163  29.6446
6.59  -10.093  -9.41057  29.8183
6.6  -10.0145  -9.12792  29.9534
6.61  -9.91611  -8.83832  30.0487
6.62  -9.79943  -8.54638  30.1036
6.63  -9.66613  -8.25657  30.1183
6.64  -9.51821  -7.97307  30.0939
6.65  -9.35786  -7.69972  30.0317
6.66  -9.18738  -7.43988  29.934
6.67  -9.00916  -7.19643  29.8032
6.68  -8.82563  -6.97174  29.6422
6.69  -8.63917  -6.76767  29.4539
6.7  -8.45209  -6.58555  29.2417
6.71  -8.26657  -6.42628  29.0087
6.72  -8.08469  -6.29036  28.7581
6.73  -7.90831  -6.17789  28.493
6.74  -7.73914  -6.08871  28.2166
6.75  -7.57869  -6.02242  27.9315
